EGAP(s),# EGAPs fixed,# Hits on fixed code,Energy (before fix),Energy (after fix),Time (before fix),Time (after fix),# Total method calls,# Diff. method calls
HashMapUsage,7,0,23951.011621499998,49090.0,23736.511155499993,49073.0,12,8
HashMapUsage,7,0,24047.031264,49170.0,23811.574974500007,49080.0,12,8
HashMapUsage,7,0,24108.363319499993,49173.0,23904.864970499984,49080.0,12,8
HashMapUsage,7,0,24307.5560905,49175.0,23964.962541499997,49083.0,12,8
HashMapUsage,7,0,24320.426441000007,49191.0,23993.27846749999,49084.0,12,8
HashMapUsage,7,0,24445.067683999965,49193.0,24076.21837750001,49098.0,12,8
HashMapUsage,7,0,24493.612283499988,49193.0,24195.578685999983,49100.0,12,8
HashMapUsage,7,0,24505.331608500004,49212.0,24276.95263899998,49162.0,12,8
HashMapUsage,7,0,24597.971975999997,49216.0,24296.4488395,49174.0,12,8
HashMapUsage,7,0,24740.911935499993,49222.0,24300.391711999993,49183.0,12,8
HashMapUsage,7,0,24810.604387999985,49227.0,24578.30284950001,49188.0,12,8
HashMapUsage,7,0,24897.501479999995,49231.0,24615.19436000001,49223.0,12,8
HashMapUsage,7,0,24930.0057105,49268.0,24661.859131000016,49250.0,12,8
HashMapUsage,7,0,25183.799383000005,49274.0,24678.5360095,49272.0,12,8
HashMapUsage,7,0,25524.541471500004,49289.0,24851.12595750001,49275.0,12,8
HashMapUsage,7,0,25558.450607499984,49378.0,25640.6174465,49289.0,12,8
HashMapUsage,7,0,29084.849426999986,59419.0,29435.304026499998,59409.0,85,21
HashMapUsage,7,0,29911.81242799997,59473.0,29473.32022349999,59472.0,85,21
HashMapUsage,7,0,30230.87219399999,59518.0,29663.000643499992,59499.0,85,21
HashMapUsage,7,0,30285.48431249998,59521.0,29664.729626999997,59509.0,85,21
HashMapUsage,7,0,30386.702667999984,59536.0,29782.15996199994,59616.0,85,21
HashMapUsage,7,0,30386.941650999976,59579.0,30008.530985,59618.0,85,21
HashMapUsage,7,0,30396.216464499987,59600.0,30037.119696999976,59618.0,85,21
HashMapUsage,7,0,30402.134866999975,59606.0,30062.86072,59623.0,85,21
HashMapUsage,7,0,30413.622694999984,59612.0,30155.20350749996,59624.0,85,21
HashMapUsage,7,0,30458.154104499994,59618.0,30240.694599000002,59624.0,85,21
HashMapUsage,7,0,30466.2153745,59619.0,30284.596553999992,59636.0,85,21
HashMapUsage,7,0,30468.175841999982,59625.0,30429.575247000004,59668.0,85,21
HashMapUsage,7,0,30724.55718349999,59710.0,30447.472071499986,59679.0,85,21
HashMapUsage,7,0,30927.96070099999,59723.0,30482.256654000004,59688.0,85,21
HashMapUsage,7,0,31023.125245499956,59729.0,30571.993245499994,59688.0,85,21
HashMapUsage,7,0,31063.414416000025,59738.0,30617.22648550001,59717.0,85,21
HashMapUsage,7,0,31192.389321000002,59740.0,30702.046522999994,59725.0,85,21
HashMapUsage,7,0,31282.24933350001,59771.0,30770.475406499987,59727.0,85,21
HashMapUsage,7,0,31404.108342500007,59790.0,31011.700054999998,59728.0,85,21
HashMapUsage,7,0,31461.062325999996,59794.0,31073.325335000005,59728.0,85,21
HashMapUsage,7,0,31466.05162099999,59813.0,31289.300646500003,59730.0,85,21
HashMapUsage,7,0,31578.404195499978,59895.0,31348.480331999996,59781.0,85,21
HashMapUsage,7,0,31662.32699899999,59913.0,31396.353935500007,59801.0,85,21
HashMapUsage,7,0,31851.0988325,59936.0,32958.7804815,59870.0,85,21
HashMapUsage,7,0,33136.12368699999,59939.0,33634.59013849999,59874.0,85,21
HashMapUsage,1,1,21770.493980499996,42957.0,18262.768989999993,43363.0,28,16
HashMapUsage,1,1,22110.839034500004,42997.0,18559.609434500006,43403.0,28,16
HashMapUsage,1,1,22145.702511499992,43001.0,18665.213490000006,43456.0,28,16
HashMapUsage,1,1,22304.854153499982,43003.0,18697.915233500025,43458.0,28,16
HashMapUsage,1,1,22314.415590000008,43008.0,18743.22754450001,43458.0,28,16
HashMapUsage,1,1,22414.987069000003,43051.0,18743.905022999996,43462.0,28,16
HashMapUsage,1,1,22500.283259500004,43056.0,18760.60674899999,43470.0,28,16
HashMapUsage,1,1,22548.972055500006,43064.0,18766.790959,43474.0,28,16
HashMapUsage,1,1,22587.79675799999,43090.0,18829.060855000003,43490.0,28,16
HashMapUsage,1,1,22589.79359000001,43094.0,18856.44023800001,43501.0,28,16
HashMapUsage,1,1,22647.264339999987,43100.0,18858.730689500007,43504.0,28,16
HashMapUsage,1,1,22697.11604549998,43110.0,18864.942224000017,43508.0,28,16
HashMapUsage,1,1,22745.8423645,43113.0,18902.729647500008,43519.0,28,16
HashMapUsage,1,1,22827.18625300001,43156.0,18919.44951099999,43551.0,28,16
HashMapUsage,1,1,22928.954172499998,43162.0,18949.773133000002,43559.0,28,16
HashMapUsage,1,1,23012.114701999995,43194.0,19072.852210500016,43560.0,28,16
HashMapUsage,1,1,23017.769504499996,43272.0,19079.85561200001,43566.0,28,16
HashMapUsage,1,1,23018.29403200001,43277.0,19117.84589400001,43589.0,28,16
HashMapUsage,1,1,23047.094462499997,43283.0,19121.438152999996,43599.0,28,16
HashMapUsage,1,1,23055.012849999996,43354.0,19394.96320149998,43602.0,28,16
HashMapUsage,1,1,23103.476674999984,43362.0,19440.965232000002,43605.0,28,16
HashMapUsage,1,1,23120.637824500005,43381.0,19552.848998000005,43665.0,28,16
HashMapUsage,1,1,23416.576908999996,43405.0,19806.8065835,43713.0,28,16
HashMapUsage,1,1,23970.973026999975,43415.0,20034.550897499994,43713.0,28,16
HashMapUsage,1,1,25731.334755500025,43711.0,20090.63788850001,43758.0,28,16
HashMapUsage,1,1,20090.779016999993,39951.0,16702.249250000008,40194.0,32,20
HashMapUsage,1,1,20228.031641000012,39958.0,17245.642959500005,40350.0,32,20
HashMapUsage,1,1,20336.918831000003,39990.0,17268.368169500005,40448.0,32,20
HashMapUsage,1,1,20430.330596499996,40056.0,17272.788549999994,40449.0,32,20
HashMapUsage,1,1,20677.960047999997,40056.0,17352.5901925,40466.0,32,20
HashMapUsage,1,1,20788.565659999993,40084.0,17372.637180499994,40490.0,32,20
HashMapUsage,1,1,20886.62842149999,40085.0,17453.639339499998,40503.0,32,20
HashMapUsage,1,1,20887.28097399999,40090.0,17477.1928245,40503.0,32,20
HashMapUsage,1,1,20925.749838499993,40091.0,17481.865969000006,40508.0,32,20
HashMapUsage,1,1,21097.45845399998,40092.0,17518.944750000006,40549.0,32,20
HashMapUsage,1,1,21174.949908,40095.0,17604.125404000006,40551.0,32,20
HashMapUsage,1,1,21229.074953,40097.0,17634.855090499994,40552.0,32,20
HashMapUsage,1,1,21295.551835500013,40097.0,17720.14702250002,40556.0,32,20
HashMapUsage,1,1,21338.910832999987,40098.0,17720.580102,40568.0,32,20
HashMapUsage,1,1,21470.368722,40099.0,17742.336612,40592.0,32,20
HashMapUsage,1,1,21514.36059450001,40141.0,17800.864723500006,40592.0,32,20
HashMapUsage,1,1,21569.445370999987,40146.0,17826.454740999994,40597.0,32,20
HashMapUsage,1,1,21576.535543000005,40184.0,17849.850222999998,40649.0,32,20
HashMapUsage,1,1,21802.402269999988,40195.0,17868.510324999996,40654.0,32,20
HashMapUsage,1,1,21823.311566499986,40197.0,17874.72663400001,40656.0,32,20
HashMapUsage,1,1,21919.923639000004,40271.0,18002.456496500006,40677.0,32,20
HashMapUsage,1,1,21946.132731999987,40294.0,18027.2098885,40696.0,32,20
HashMapUsage,1,1,21957.835614499993,40297.0,20058.139691000008,40701.0,32,20
HashMapUsage,1,1,22053.206455999978,40301.0,21844.73385499999,40751.0,32,20
HashMapUsage,1,1,22551.04879899998,40353.0,22201.539623999997,40802.0,32,20
HashMapUsage,1,1,17207.905879500002,41456.0,17751.773595000002,41496.0,32,20
HashMapUsage,1,1,17454.666272000006,41477.0,17832.70708600001,41497.0,32,20
HashMapUsage,1,1,17613.365230500007,41501.0,18047.17655699998,41499.0,32,20
HashMapUsage,1,1,17678.26507449999,41552.0,18165.1899215,41549.0,32,20
HashMapUsage,1,1,17718.067925000014,41594.0,18254.843823000007,41550.0,32,20
HashMapUsage,1,1,17755.299314999997,41642.0,18257.249645500007,41566.0,32,20
HashMapUsage,1,1,17759.711013499997,41644.0,18264.4586205,41601.0,32,20
HashMapUsage,1,1,17759.826185999995,41650.0,18447.884063000012,41651.0,32,20
HashMapUsage,1,1,17892.61470549999,41704.0,18567.285681999998,41656.0,32,20
HashMapUsage,1,1,18015.400219499985,41743.0,20546.137602499995,41667.0,32,20
HashMapUsage,1,1,18041.909396999996,41748.0,20795.841238499983,41691.0,32,20
HashMapUsage,1,1,18111.145384000014,41806.0,21255.570718999996,41746.0,32,20
HashMapUsage,1,1,18131.405592,41847.0,21400.99240949997,41754.0,32,20
HashMapUsage,1,1,20977.366346499988,41855.0,21568.433229,41790.0,32,20
HashMapUsage,1,1,21229.111697499993,41894.0,21582.28755900001,41793.0,32,20
HashMapUsage,1,1,21554.905601499995,41905.0,21618.67401449999,41800.0,32,20
HashMapUsage,1,1,21625.791090999992,41951.0,21762.119811500008,41895.0,32,20
HashMapUsage,1,1,21840.700456000002,41953.0,21918.67527400002,41954.0,32,20
HashMapUsage,1,1,21868.629775499998,41995.0,21991.23306399999,41970.0,32,20
HashMapUsage,1,1,21915.52263900001,42008.0,22008.65175250001,41984.0,32,20
HashMapUsage,1,1,21996.690274999994,42093.0,22082.970244999993,41992.0,32,20
HashMapUsage,1,1,22080.919001000002,42097.0,22093.911827499993,41996.0,32,20
HashMapUsage,1,1,22364.503593500016,42104.0,22101.330783000005,42098.0,32,20
HashMapUsage,1,1,22494.9572065,42158.0,22297.608380000005,42100.0,32,20
HashMapUsage,1,1,22810.456389,42177.0,22614.712871500007,42251.0,32,20
HashMapUsage,1,1,19139.36660899998,49270.0,22656.848138000012,48911.0,32,20
HashMapUsage,1,1,19564.848461000027,49271.0,23223.001014000005,48915.0,32,20
HashMapUsage,1,1,19638.953437499993,49359.0,23357.428667499986,48979.0,32,20
HashMapUsage,1,1,19694.82369699998,49375.0,23378.45219299998,48981.0,32,20
HashMapUsage,1,1,19712.218857499996,49377.0,23394.94492900001,48988.0,32,20
HashMapUsage,1,1,19765.847177999993,49378.0,23420.29306899999,49027.0,32,20
HashMapUsage,1,1,19859.978518,49380.0,23513.774340500004,49046.0,32,20
HashMapUsage,1,1,19872.924053000002,49470.0,23543.11422699999,49073.0,32,20
HashMapUsage,1,1,19877.891451500007,49475.0,23564.438897999982,49073.0,32,20
HashMapUsage,1,1,19882.715413000013,49477.0,23649.932383499978,49080.0,32,20
HashMapUsage,1,1,19911.068339499998,49478.0,23849.40026849998,49083.0,32,20
HashMapUsage,1,1,19979.69584749999,49483.0,23890.62426200001,49087.0,32,20
HashMapUsage,1,1,20058.648584499995,49488.0,23993.22066799999,49124.0,32,20
HashMapUsage,1,1,20062.73490050001,49489.0,24060.2574325,49130.0,32,20
HashMapUsage,1,1,20146.220413500003,49524.0,24081.5910645,49154.0,32,20
HashMapUsage,1,1,20205.588922500014,49570.0,24101.212695499995,49174.0,32,20
HashMapUsage,1,1,20234.051767999998,49577.0,24229.715168,49177.0,32,20
HashMapUsage,1,1,20316.393118999993,49583.0,24280.505218499984,49177.0,32,20
HashMapUsage,1,1,20471.730288500006,49586.0,24301.480952999995,49179.0,32,20
HashMapUsage,1,1,20509.445003500005,49590.0,24330.646658,49180.0,32,20
HashMapUsage,1,1,20545.29188849999,49614.0,24411.093285500017,49182.0,32,20
HashMapUsage,1,1,20591.5040505,49683.0,24491.249894,49183.0,32,20
HashMapUsage,1,1,20596.398703499992,49685.0,24633.914519500002,49272.0,32,20
HashMapUsage,1,1,20608.03968549999,49729.0,25391.61990649999,49273.0,32,20
HashMapUsage,1,1,23098.535410500004,49776.0,25934.899512500004,49286.0,32,20
HashMapUsage,1,1,23001.9756055,59825.0,23276.81557700001,59387.0,32,20
HashMapUsage,1,1,23173.538235000004,59861.0,23337.16913899998,59503.0,32,20
HashMapUsage,1,1,23175.875698999997,59903.0,23377.311531,59515.0,32,20
HashMapUsage,1,1,23448.654731500006,59906.0,23695.51910749999,59572.0,32,20
HashMapUsage,1,1,23460.497920999976,59911.0,24114.114081999993,59605.0,32,20
HashMapUsage,1,1,23474.783624000032,59914.0,25247.887366499974,59610.0,32,20
HashMapUsage,1,1,23496.79381099998,59918.0,26784.9834375,59612.0,32,20
HashMapUsage,1,1,23536.14917300002,59920.0,27191.597197499992,59629.0,32,20
HashMapUsage,1,1,23630.997318000016,59970.0,27479.534986999995,59634.0,32,20
HashMapUsage,1,1,23635.791376,60002.0,27615.99428000001,59674.0,32,20
HashMapUsage,1,1,23656.840034000015,60007.0,27716.031348499997,59701.0,32,20
HashMapUsage,1,1,23689.011595500007,60007.0,27744.404937499996,59703.0,32,20
HashMapUsage,1,1,23740.61742599999,60008.0,27764.241682500015,59708.0,32,20
HashMapUsage,1,1,23842.01347549999,60013.0,27874.008566999986,59708.0,32,20
HashMapUsage,1,1,23918.279611499987,60016.0,27931.013137500006,59718.0,32,20
HashMapUsage,1,1,23945.36637600002,60023.0,27932.15194250001,59733.0,32,20
HashMapUsage,1,1,23971.94162449999,60088.0,27940.28658650001,59804.0,32,20
HashMapUsage,1,1,24127.9639525,60108.0,27982.320953000006,59823.0,32,20
HashMapUsage,1,1,24150.627965499996,60109.0,28012.874928499998,59913.0,32,20
HashMapUsage,1,1,24151.461110999993,60112.0,28213.058243499992,59915.0,32,20
HashMapUsage,1,1,24362.686667500002,60159.0,28220.925120999986,60011.0,32,20
HashMapUsage,1,1,24387.264323499996,60208.0,28232.06605699998,60011.0,32,20
HashMapUsage,1,1,24575.29624599999,60261.0,28689.925342500024,60105.0,32,20
HashMapUsage,1,1,24632.661959,60285.0,28745.061869999987,60107.0,32,20
HashMapUsage,1,1,24962.22424799999,60307.0,29299.893270500004,60223.0,32,20
HashMapUsage,1,0,21415.909064499996,42994.0,8651.317889,5222.0,0,0
HashMapUsage,1,0,21521.68904150001,43003.0,8720.676008499997,5313.0,0,0
HashMapUsage,1,0,21562.211765999993,43017.0,8750.0759815,5315.0,0,0
HashMapUsage,1,0,21629.58232699999,43049.0,8754.7107985,5316.0,0,0
HashMapUsage,1,0,21836.960324499993,43058.0,8784.070047000001,5318.0,0,0
HashMapUsage,1,0,21893.164999000008,43060.0,8792.081430000002,5318.0,0,0
HashMapUsage,1,0,21908.276602500013,43092.0,8826.310093000002,5318.0,0,0
HashMapUsage,1,0,21938.092615999994,43094.0,8834.1776015,5319.0,0,0
HashMapUsage,1,0,22025.83390450003,43104.0,8863.445281500002,5324.0,0,0
HashMapUsage,1,0,22083.1246235,43114.0,8912.773934000003,5324.0,0,0
HashMapUsage,1,0,22249.160514000003,43140.0,8975.600883000003,5371.0,0,0
HashMapUsage,1,0,22333.723320500005,43149.0,9007.85365,5414.0,0,0
HashMapUsage,1,0,22366.904991000003,43162.0,9034.471033,5416.0,0,0
HashMapUsage,1,0,22389.416299000004,43163.0,9169.612727499998,5420.0,0,0
HashMapUsage,1,0,22409.679832500016,43167.0,9194.938764999999,5420.0,0,0
HashMapUsage,1,0,22410.076996999996,43186.0,9220.8711315,5421.0,0,0
HashMapUsage,1,0,22414.8638535,43200.0,9238.519702500003,5423.0,0,0
HashMapUsage,1,0,22542.301112000005,43204.0,9246.914741499997,5425.0,0,0
HashMapUsage,1,0,22622.91287099999,43215.0,9314.657028000003,5517.0,0,0
HashMapUsage,1,0,22672.311842500018,43250.0,9317.826313,5520.0,0,0
HashMapUsage,1,0,22900.893685500014,43254.0,9415.8304885,5522.0,0,0
HashMapUsage,1,0,23122.110369500027,43274.0,9485.834798499998,5522.0,0,0
HashMapUsage,1,0,23434.026341000004,43299.0,9524.2533095,5615.0,0,0
HashMapUsage,1,0,23703.525869999994,43351.0,9782.803090000001,5619.0,0,0
HashMapUsage,1,0,24201.503731999986,43413.0,9835.100198999999,5628.0,0,0
HashMapUsage,1,0,19973.045590500005,39900.0,8460.420293000005,5149.0,0,0
HashMapUsage,1,0,20500.892081,39947.0,8634.848583500003,5155.0,0,0
HashMapUsage,1,0,20606.804486500016,39989.0,8724.113776000002,5217.0,0,0
HashMapUsage,1,0,20677.828442499987,39992.0,8792.780065,5217.0,0,0
HashMapUsage,1,0,20711.558910999986,40000.0,8812.108962500002,5218.0,0,0
HashMapUsage,1,0,20712.135170999994,40041.0,8878.574108,5218.0,0,0
HashMapUsage,1,0,20826.853835999995,40054.0,8904.190416999998,5221.0,0,0
HashMapUsage,1,0,21010.28978699998,40057.0,8916.683417500002,5223.0,0,0
HashMapUsage,1,0,21131.866612499998,40080.0,8938.897072500002,5228.0,0,0
HashMapUsage,1,0,21142.763184500007,40091.0,8942.042919499996,5268.0,0,0
HashMapUsage,1,0,21227.633438,40092.0,8965.702487000002,5314.0,0,0
HashMapUsage,1,0,21244.957123500004,40097.0,8971.389223999999,5319.0,0,0
HashMapUsage,1,0,21266.69575099998,40147.0,9012.107880499998,5320.0,0,0
HashMapUsage,1,0,21275.474586500004,40147.0,9042.070764499997,5321.0,0,0
HashMapUsage,1,0,21290.413284,40148.0,9092.143104,5322.0,0,0
HashMapUsage,1,0,21503.13791550001,40150.0,9094.811553000003,5323.0,0,0
HashMapUsage,1,0,21580.268818499997,40150.0,9115.117405500003,5323.0,0,0
HashMapUsage,1,0,21606.803463500004,40154.0,9150.3542615,5417.0,0,0
HashMapUsage,1,0,21729.587503499995,40161.0,9165.399959500002,5419.0,0,0
HashMapUsage,1,0,21771.620876000015,40177.0,9179.3602545,5425.0,0,0
HashMapUsage,1,0,21796.427278499985,40187.0,9209.565710499997,5434.0,0,0
HashMapUsage,1,0,21802.20078549999,40268.0,9255.491479000004,5492.0,0,0
HashMapUsage,1,0,21914.142086000003,40307.0,9381.210049499998,5509.0,0,0
HashMapUsage,1,0,22129.9971285,40307.0,9521.663421499998,5518.0,0,0
HashMapUsage,1,0,22320.683197500017,40356.0,9728.960745500002,5520.0,0,0
HashMapUsage,1,0,20501.09643149999,41445.0,8655.785089500001,5119.0,0,0
HashMapUsage,1,0,21025.249723500012,41452.0,8678.148041,5268.0,0,0
HashMapUsage,1,0,21034.116210999993,41478.0,8703.941579000002,5272.0,0,0
HashMapUsage,1,0,21155.23947549999,41487.0,8888.422695500001,5317.0,0,0
HashMapUsage,1,0,21170.989047999978,41544.0,8892.065911,5318.0,0,0
HashMapUsage,1,0,21193.6918755,41544.0,8939.786245499998,5319.0,0,0
HashMapUsage,1,0,21262.0640415,41552.0,8940.629646999998,5320.0,0,0
HashMapUsage,1,0,21279.54482900001,41554.0,9017.506861000002,5324.0,0,0
HashMapUsage,1,0,21373.704645999987,41558.0,9026.2422535,5385.0,0,0
HashMapUsage,1,0,21463.531998000006,41583.0,9030.749218500003,5389.0,0,0
HashMapUsage,1,0,21476.0616925,41589.0,9070.4800695,5399.0,0,0
HashMapUsage,1,0,21477.956825999994,41594.0,9133.047198499999,5416.0,0,0
HashMapUsage,1,0,21486.756774000012,41603.0,9145.665747500001,5416.0,0,0
HashMapUsage,1,0,21531.28054,41638.0,9153.5905435,5419.0,0,0
HashMapUsage,1,0,21855.343169,41647.0,9162.748235000003,5424.0,0,0
HashMapUsage,1,0,21931.4475515,41650.0,9216.177315500003,5425.0,0,0
HashMapUsage,1,0,21997.54716,41654.0,9226.25724,5443.0,0,0
HashMapUsage,1,0,22110.85653899999,41665.0,9264.443704000001,5468.0,0,0
HashMapUsage,1,0,22124.104247000014,41678.0,9293.814733999998,5480.0,0,0
HashMapUsage,1,0,22193.11337649998,41696.0,9325.2519265,5519.0,0,0
HashMapUsage,1,0,22211.228440000003,41697.0,9326.461284500001,5520.0,0,0
HashMapUsage,1,0,22223.760168999994,41711.0,9437.48799,5522.0,0,0
HashMapUsage,1,0,22246.356361500006,41761.0,9555.1173685,5522.0,0,0
HashMapUsage,1,0,22267.794182999995,41789.0,9607.091283000002,5528.0,0,0
HashMapUsage,1,0,22888.974252999993,41855.0,9782.754163000001,5717.0,0,0
HashMapUsage,1,0,23193.204485000006,48896.0,8537.934501500002,5115.0,0,0
HashMapUsage,1,0,23588.700504499982,48970.0,8641.144589500002,5120.0,0,0
HashMapUsage,1,0,23688.920674999976,48974.0,8689.383423500003,5172.0,0,0
HashMapUsage,1,0,23941.963229,48983.0,8729.1313135,5224.0,0,0
HashMapUsage,1,0,23944.661040000006,48994.0,8752.061718,5256.0,0,0
HashMapUsage,1,0,23966.917723500006,49070.0,8772.7285285,5309.0,0,0
HashMapUsage,1,0,24007.301211000016,49082.0,8916.927548499996,5318.0,0,0
HashMapUsage,1,0,24027.455375499987,49084.0,8955.338644999998,5318.0,0,0
HashMapUsage,1,0,24030.13138900002,49084.0,8986.674413000002,5319.0,0,0
HashMapUsage,1,0,24078.10521549998,49168.0,8989.020778999999,5321.0,0,0
HashMapUsage,1,0,24116.213182999996,49172.0,9006.560518000004,5322.0,0,0
HashMapUsage,1,0,24149.145152999994,49173.0,9010.5782695,5324.0,0,0
HashMapUsage,1,0,24276.84376649999,49176.0,9033.667621499999,5369.0,0,0
HashMapUsage,1,0,24293.64587750001,49196.0,9044.876287999998,5418.0,0,0
HashMapUsage,1,0,24332.039973000006,49204.0,9046.093997,5419.0,0,0
HashMapUsage,1,0,24348.64594250001,49223.0,9074.083888000006,5420.0,0,0
HashMapUsage,1,0,24385.763172500003,49238.0,9109.156740499999,5472.0,0,0
HashMapUsage,1,0,24401.58896000001,49272.0,9181.515056,5517.0,0,0
HashMapUsage,1,0,24409.124957499993,49280.0,9185.150949,5520.0,0,0
HashMapUsage,1,0,24454.029878999983,49281.0,9300.1340565,5522.0,0,0
HashMapUsage,1,0,24474.06598049999,49285.0,9350.556842,5522.0,0,0
HashMapUsage,1,0,24540.37903499999,49303.0,9386.5388635,5522.0,0,0
HashMapUsage,1,0,24581.228716999998,49325.0,9475.173019999997,5524.0,0,0
HashMapUsage,1,0,24608.87529300001,49371.0,9485.195198,5618.0,0,0
HashMapUsage,1,0,24955.26235399998,49372.0,9500.372192499999,5618.0,0,0
HashMapUsage,1,0,27564.600974999965,59369.0,8648.442029000003,5220.0,0,0
HashMapUsage,1,0,27654.49614099998,59400.0,8674.610316499999,5221.0,0,0
HashMapUsage,1,0,27675.93067149999,59415.0,8738.603535999997,5301.0,0,0
HashMapUsage,1,0,27800.720018999986,59467.0,8766.104099500004,5316.0,0,0
HashMapUsage,1,0,27932.94654749998,59507.0,8773.7688225,5317.0,0,0
HashMapUsage,1,0,28062.398504000004,59515.0,8811.374589000003,5317.0,0,0
HashMapUsage,1,0,28203.684510499977,59518.0,8863.961858000002,5320.0,0,0
HashMapUsage,1,0,28318.086520499975,59567.0,8932.630790500001,5320.0,0,0
HashMapUsage,1,0,28387.91013950001,59604.0,8940.375651499999,5323.0,0,0
