EGAP(s),# EGAPs 'ObsoleteLayoutParam' fixed,# Hits on 'ObsoleteLayoutParam' fixed code,Energy (before fix),Energy (after fix),Time (before fix),Time (after fix),# Total method calls,# Diff. method calls
ObsoleteLayoutParam,51,51,9629.6622805,9332.0,9821.775931000002,9438.0,2,2
ObsoleteLayoutParam,51,51,9672.4880655,9335.0,9843.371454499997,9440.0,2,2
ObsoleteLayoutParam,51,51,9681.871459499998,9339.0,9880.557728000002,9441.0,2,2
ObsoleteLayoutParam,51,51,9684.744839499997,9346.0,9881.254921,9442.0,2,2
ObsoleteLayoutParam,51,51,9745.137320999998,9346.0,9891.268140499998,9443.0,2,2
ObsoleteLayoutParam,51,51,9762.313329500003,9396.0,9956.235250000002,9483.0,2,2
ObsoleteLayoutParam,51,51,9766.004882000003,9436.0,10078.493636500001,9535.0,2,2
ObsoleteLayoutParam,51,51,9767.441942499998,9436.0,10185.0969705,9537.0,2,2
ObsoleteLayoutParam,51,51,9905.094294000002,9489.0,12983.419668000002,9537.0,2,2
ObsoleteLayoutParam,51,51,9413.658633999998,10289.0,9447.406409500003,10187.0,2,2
ObsoleteLayoutParam,51,51,9465.778612999999,10332.0,9487.398737,10220.0,2,2
ObsoleteLayoutParam,51,51,9524.925953499998,10336.0,9588.401221500006,10240.0,2,2
ObsoleteLayoutParam,51,51,9612.982681,10340.0,9590.800382000005,10284.0,2,2
ObsoleteLayoutParam,51,51,9636.8088355,10341.0,9603.265042500001,10293.0,2,2
ObsoleteLayoutParam,51,51,9648.4130445,10341.0,9630.618507499998,10309.0,2,2
ObsoleteLayoutParam,51,51,9658.650035,10342.0,9667.492658000005,10337.0,2,2
ObsoleteLayoutParam,51,51,9670.409638000001,10349.0,9739.267601500002,10342.0,2,2
ObsoleteLayoutParam,51,51,9695.929041000003,10385.0,9789.867263499998,10351.0,2,2
ObsoleteLayoutParam,51,51,9757.073577500001,10389.0,9820.166036500003,10394.0,2,2
ObsoleteLayoutParam,51,51,9829.796924999997,10392.0,9835.662208000003,10401.0,2,2
ObsoleteLayoutParam,51,51,9836.6781105,10394.0,9849.521169000001,10422.0,2,2
ObsoleteLayoutParam,51,51,9841.3061085,10400.0,9850.523954999999,10433.0,2,2
ObsoleteLayoutParam,51,51,9852.008918499996,10440.0,9894.364851,10434.0,2,2
ObsoleteLayoutParam,51,51,9886.491562000005,10441.0,9895.175345000001,10435.0,2,2
ObsoleteLayoutParam,51,51,9891.039916499996,10441.0,9912.071219500001,10439.0,2,2
ObsoleteLayoutParam,51,51,9929.136683499999,10443.0,9922.406530499999,10442.0,2,2
ObsoleteLayoutParam,51,51,9942.750134000002,10484.0,9930.4859575,10442.0,2,2
ObsoleteLayoutParam,51,51,9988.318506500002,10490.0,9967.2200175,10443.0,2,2
ObsoleteLayoutParam,51,51,10043.436864999996,10492.0,10007.605234000002,10447.0,2,2
ObsoleteLayoutParam,51,51,10056.4340315,10540.0,10030.609782999998,10540.0,2,2
ObsoleteLayoutParam,51,51,10100.087672999998,10541.0,10251.400402000001,10541.0,2,2
ObsoleteLayoutParam,51,51,10193.825223,10542.0,10277.745326500002,10591.0,2,2
ObsoleteLayoutParam,51,51,10247.151097500004,10543.0,10357.83073,10625.0,2,2
ObsoleteLayoutParam,51,51,10452.299817500007,10544.0,10446.521178999998,10677.0,2,2
ObsoleteLayoutParam,51,51,8814.411196499997,8534.0,8703.231620999997,8637.0,2,2
ObsoleteLayoutParam,51,51,8905.890430000001,8595.0,8909.9978945,8648.0,2,2
ObsoleteLayoutParam,51,51,8921.777350999997,8648.0,8964.065503499998,8726.0,2,2
ObsoleteLayoutParam,51,51,8925.7484525,8731.0,8987.553410999999,8736.0,2,2
ObsoleteLayoutParam,51,51,8988.934058500003,8733.0,9034.800974,8740.0,2,2
ObsoleteLayoutParam,51,51,9044.726319500003,8738.0,9088.0053535,8746.0,2,2
ObsoleteLayoutParam,51,51,9068.663875999999,8740.0,9110.237059000001,8777.0,2,2
ObsoleteLayoutParam,51,51,9158.616624,8749.0,9113.254864,8781.0,2,2
ObsoleteLayoutParam,51,51,9160.190586499999,8753.0,9123.234154000003,8782.0,2,2
ObsoleteLayoutParam,51,51,9173.775072000002,8785.0,9142.640438499999,8785.0,2,2
ObsoleteLayoutParam,51,51,9188.044036,8830.0,9145.757517999999,8823.0,2,2
ObsoleteLayoutParam,51,51,9221.377631500001,8832.0,9179.7988955,8832.0,2,2
ObsoleteLayoutParam,51,51,9229.968460500002,8835.0,9186.845118,8836.0,2,2
ObsoleteLayoutParam,51,51,9248.704258000002,8836.0,9206.473868,8841.0,2,2
ObsoleteLayoutParam,51,51,9258.958096,8838.0,9236.444022,8880.0,2,2
ObsoleteLayoutParam,51,51,9259.3252725,8838.0,9259.210047999999,8893.0,2,2
ObsoleteLayoutParam,51,51,9275.952769999996,8839.0,9266.644193999997,8920.0,2,2
ObsoleteLayoutParam,51,51,9301.096001500004,8840.0,9281.943599000002,8933.0,2,2
ObsoleteLayoutParam,51,51,9302.431820000005,8843.0,9293.551219999998,8936.0,2,2
ObsoleteLayoutParam,51,51,9361.412765499994,8884.0,9297.634495000004,8936.0,2,2
ObsoleteLayoutParam,51,51,9428.582059,8925.0,9335.390185499997,8944.0,2,2
ObsoleteLayoutParam,51,51,9435.472821000005,8936.0,9354.080278000001,9035.0,2,2
ObsoleteLayoutParam,51,51,9479.805730500002,8938.0,9437.440191500002,9079.0,2,2
ObsoleteLayoutParam,51,51,9484.018318,8987.0,9642.624069999996,9123.0,2,2
ObsoleteLayoutParam,51,51,9586.8982985,9032.0,9900.637506000001,9134.0,2,2
ObsoleteLayoutParam,51,51,8807.102995999998,10241.0,11048.750307500002,10138.0,2,2
ObsoleteLayoutParam,51,51,11006.610715500003,10253.0,11132.797910000001,10189.0,2,2
ObsoleteLayoutParam,51,51,11120.025394499997,10291.0,11134.774606499996,10297.0,2,2
ObsoleteLayoutParam,51,51,11273.913334500005,10315.0,11154.977065499997,10339.0,2,2
ObsoleteLayoutParam,51,51,11353.726064000002,10337.0,11185.282375500004,10340.0,2,2
ObsoleteLayoutParam,51,51,11364.143096500004,10340.0,11208.830636000004,10348.0,2,2
ObsoleteLayoutParam,51,51,11366.981047499994,10340.0,11268.1672025,10393.0,2,2
ObsoleteLayoutParam,51,51,11385.923330500002,10341.0,11290.676073499997,10432.0,2,2
ObsoleteLayoutParam,51,51,11389.147640499994,10347.0,11322.417832000006,10438.0,2,2
ObsoleteLayoutParam,51,51,11392.995164500006,10349.0,11374.751021500004,10439.0,2,2
ObsoleteLayoutParam,51,51,11481.7240305,10391.0,11405.053487500007,10439.0,2,2
ObsoleteLayoutParam,51,51,11482.166411499995,10396.0,11430.889612499997,10439.0,2,2
ObsoleteLayoutParam,51,51,11497.7492345,10439.0,11557.976378499998,10440.0,2,2
ObsoleteLayoutParam,51,51,11561.052132,10440.0,11570.357061999995,10442.0,2,2
ObsoleteLayoutParam,51,51,11587.571892000005,10442.0,11573.887085499993,10460.0,2,2
ObsoleteLayoutParam,51,51,11602.182477500006,10442.0,11595.369676499999,10488.0,2,2
ObsoleteLayoutParam,51,51,11618.892401500001,10442.0,11596.769671000004,10494.0,2,2
ObsoleteLayoutParam,51,51,11620.025096500001,10455.0,11597.9987615,10495.0,2,2
ObsoleteLayoutParam,51,51,11682.243817000004,10485.0,11647.933572500004,10505.0,2,2
ObsoleteLayoutParam,51,51,11781.453727999999,10540.0,11662.881495500003,10528.0,2,2
ObsoleteLayoutParam,51,51,11869.517096000003,10553.0,11706.849054,10542.0,2,2
ObsoleteLayoutParam,51,51,11923.016631499991,10594.0,11853.622881500003,10547.0,2,2
ObsoleteLayoutParam,51,51,11965.859412499996,10641.0,11965.010128000002,10643.0,2,2
ObsoleteLayoutParam,51,51,12047.407275000001,10650.0,11988.526767999998,10648.0,2,2
ObsoleteLayoutParam,51,51,12055.939499499995,11396.0,12098.622878,10690.0,2,2
ObsoleteLayoutParam,19,19,7273.7669675,8438.0,7009.774883999998,9218.0,0,0
ObsoleteLayoutParam,19,19,7303.883301500002,8578.0,7188.415474000001,9439.0,0,0
ObsoleteLayoutParam,19,19,7424.237173500001,9339.0,7217.313098999999,9439.0,0,0
ObsoleteLayoutParam,19,19,8174.544732500001,9359.0,7262.110596,9443.0,0,0
ObsoleteLayoutParam,19,19,8314.239829000002,9387.0,7271.837618500002,9445.0,0,0
ObsoleteLayoutParam,19,19,8508.447394499997,9439.0,7277.697016499999,9451.0,0,0
ObsoleteLayoutParam,19,19,8620.6654395,9442.0,7318.260608999999,9485.0,0,0
ObsoleteLayoutParam,19,19,8644.076387499998,9444.0,7335.6288545000025,9509.0,0,0
ObsoleteLayoutParam,19,19,8690.742321000002,9445.0,7409.513867000001,9541.0,0,0
ObsoleteLayoutParam,19,19,8796.139353499997,9446.0,7448.544814499996,9651.0,0,0
ObsoleteLayoutParam,19,19,8878.287055499999,9447.0,7448.556960500001,9791.0,0,0
ObsoleteLayoutParam,19,19,8934.870105000002,9451.0,7457.770075000002,11344.0,0,0
ObsoleteLayoutParam,19,19,9002.534580999994,9493.0,7472.406621,11398.0,0,0
ObsoleteLayoutParam,19,19,9005.0772705,9500.0,7740.8999435,11410.0,0,0
ObsoleteLayoutParam,19,19,9068.225644,9539.0,8332.673982,11422.0,0,0
ObsoleteLayoutParam,19,19,9072.239463999997,9544.0,8422.9919055,11435.0,0,0
ObsoleteLayoutParam,19,19,9115.598313000002,9546.0,8486.683410000005,11464.0,0,0
ObsoleteLayoutParam,19,19,9152.497382499996,9589.0,8507.1945025,11479.0,0,0
ObsoleteLayoutParam,19,19,9328.849735999998,9649.0,8613.354254999997,11481.0,0,0
ObsoleteLayoutParam,19,19,9348.298519500004,9661.0,8810.4918395,11509.0,0,0
ObsoleteLayoutParam,19,19,9354.184605000004,9691.0,8855.80351,11557.0,0,0
ObsoleteLayoutParam,19,19,9364.481532,9951.0,8964.148256,11560.0,0,0
ObsoleteLayoutParam,19,19,9962.531859000002,11363.0,9127.751393500002,11643.0,0,0
ObsoleteLayoutParam,19,19,10835.993487000002,11466.0,9139.248337500001,11719.0,0,0
ObsoleteLayoutParam,19,19,12816.703214000001,11839.0,9187.396487999998,11755.0,0,0
ObsoleteLayoutParam,19,19,6854.1647434999995,9630.0,6860.010096500001,9754.0,0,0
ObsoleteLayoutParam,19,19,6922.614922,9702.0,6884.514910500001,9787.0,0,0
ObsoleteLayoutParam,19,19,7013.627701999999,9741.0,7036.953933999997,9840.0,0,0
ObsoleteLayoutParam,19,19,7029.6260375,9842.0,7045.442145,9850.0,0,0
ObsoleteLayoutParam,19,19,7035.538926499999,9843.0,7141.9844725,9912.0,0,0
ObsoleteLayoutParam,19,19,7058.592151999999,9851.0,7178.476685000001,9946.0,0,0
ObsoleteLayoutParam,19,19,7466.809872999999,9904.0,7193.670500999998,9990.0,0,0
ObsoleteLayoutParam,19,19,7527.058208499998,9943.0,7337.647200500004,10003.0,0,0
ObsoleteLayoutParam,19,19,7602.094423500001,9954.0,7390.150745499999,10046.0,0,0
ObsoleteLayoutParam,19,19,8107.802481999998,10044.0,7512.886826499998,10553.0,0,0
ObsoleteLayoutParam,19,19,8235.467697999999,10056.0,7564.7142785000015,10741.0,0,0
ObsoleteLayoutParam,19,19,8263.8060205,10910.0,7587.089065499999,11109.0,0,0
ObsoleteLayoutParam,19,19,8361.752716499997,11105.0,7951.509401500001,11255.0,0,0
ObsoleteLayoutParam,19,19,8437.853915500003,11252.0,8059.488104500001,11555.0,0,0
ObsoleteLayoutParam,19,19,8571.366874999996,11761.0,8299.572176499996,11811.0,0,0
ObsoleteLayoutParam,19,19,8607.7421205,11821.0,8306.2454775,11853.0,0,0
ObsoleteLayoutParam,19,19,8710.534607000003,11862.0,8347.803198500005,12013.0,0,0
ObsoleteLayoutParam,19,19,8771.351431999998,11925.0,8516.292045,12020.0,0,0
ObsoleteLayoutParam,19,19,8773.438993500002,11961.0,8630.904834500003,12123.0,0,0
ObsoleteLayoutParam,19,19,8866.202365999996,11966.0,8730.696613500002,12164.0,0,0
ObsoleteLayoutParam,19,19,8887.1713015,11972.0,8799.553401,12172.0,0,0
ObsoleteLayoutParam,19,19,8899.624293999997,12021.0,8861.2673085,12172.0,0,0
ObsoleteLayoutParam,19,19,8954.767298499997,12120.0,9177.0725675,12215.0,0,0
ObsoleteLayoutParam,19,19,9190.514936,12169.0,9315.1454405,12216.0,0,0
ObsoleteLayoutParam,19,19,9484.751466500002,12271.0,11580.451103000001,12224.0,0,0
ObsoleteLayoutParam,19,19,7337.665035500001,10802.0,7183.206502,10841.0,0,0
ObsoleteLayoutParam,19,19,7355.779113999999,10823.0,7326.228873500003,10891.0,0,0
ObsoleteLayoutParam,19,19,7389.229697499998,10850.0,7423.684108499998,10899.0,0,0
ObsoleteLayoutParam,19,19,7399.650657999997,10957.0,7431.806048000002,10950.0,0,0
ObsoleteLayoutParam,19,19,7403.3606285000005,10958.0,7553.361499499999,10950.0,0,0
ObsoleteLayoutParam,19,19,7408.731896000003,11005.0,7573.5669525,10951.0,0,0
ObsoleteLayoutParam,19,19,7419.0982049999975,11048.0,7577.8993175000005,11013.0,0,0
ObsoleteLayoutParam,19,19,7428.799875499999,11055.0,7705.298134499996,11044.0,0,0
ObsoleteLayoutParam,19,19,7450.584004499999,11057.0,7809.2783825,11049.0,0,0
ObsoleteLayoutParam,19,19,7517.730003000001,11114.0,7878.222536500001,11112.0,0,0
ObsoleteLayoutParam,19,19,7518.044454000001,12506.0,7883.967326000001,11394.0,0,0
ObsoleteLayoutParam,19,19,7572.8994330000005,12970.0,8149.778960000001,12497.0,0,0
ObsoleteLayoutParam,19,19,7629.092782499996,13016.0,8358.418168999999,12508.0,0,0
ObsoleteLayoutParam,19,19,7740.321882999999,13029.0,8425.005387000001,12665.0,0,0
ObsoleteLayoutParam,19,19,8025.073449999997,13033.0,9269.023223499998,12813.0,0,0
ObsoleteLayoutParam,19,19,8384.269531000005,13039.0,9425.606216499998,12825.0,0,0
ObsoleteLayoutParam,19,19,8731.500909,13118.0,9679.784493000001,12913.0,0,0
ObsoleteLayoutParam,19,19,9473.142638000001,13119.0,9687.371771999997,12917.0,0,0
ObsoleteLayoutParam,19,19,9531.178973999999,13126.0,9701.399082500006,12936.0,0,0
ObsoleteLayoutParam,19,19,9584.958738000003,13132.0,9705.640372499995,12967.0,0,0
ObsoleteLayoutParam,19,19,9589.535611499998,13158.0,9782.640317000001,13014.0,0,0
ObsoleteLayoutParam,19,19,9631.988978,13173.0,9837.755442499998,13018.0,0,0
ObsoleteLayoutParam,19,19,9680.664199500003,13223.0,10002.0341365,13035.0,0,0
ObsoleteLayoutParam,19,19,9775.080722999997,13359.0,10247.70505950001,13071.0,0,0
ObsoleteLayoutParam,19,19,9810.547561499998,13421.0,10340.330677499995,13167.0,0,0
ObsoleteLayoutParam,19,19,7294.2628345,9264.0,7372.956958500001,9206.0,0,0
ObsoleteLayoutParam,19,19,7471.591004000001,9341.0,7414.694293,9342.0,0,0
ObsoleteLayoutParam,19,19,7473.623635499997,9388.0,7478.183889499999,9412.0,0,0
ObsoleteLayoutParam,19,19,7480.753121000003,9540.0,7534.686645999997,9440.0,0,0
ObsoleteLayoutParam,19,19,7561.822097999999,9544.0,7590.039228999998,9484.0,0,0
ObsoleteLayoutParam,19,19,7576.210560499994,9550.0,7665.214253000001,9495.0,0,0
ObsoleteLayoutParam,19,19,7578.228135500002,9595.0,7700.89463,9501.0,0,0
ObsoleteLayoutParam,19,19,7601.3978265,9643.0,7702.6305914999975,9702.0,0,0
ObsoleteLayoutParam,19,19,7614.5430275,9694.0,7713.710587499998,9740.0,0,0
ObsoleteLayoutParam,19,19,7617.304995499999,9703.0,7744.7304225000025,11007.0,0,0
ObsoleteLayoutParam,19,19,7679.849682,9937.0,7808.781391499998,11310.0,0,0
ObsoleteLayoutParam,19,19,7701.472847500003,11246.0,7867.722039000001,11311.0,0,0
ObsoleteLayoutParam,19,19,8127.146879500002,11411.0,8192.4667265,11312.0,0,0
ObsoleteLayoutParam,19,19,8175.606466500003,11414.0,8273.942641,11320.0,0,0
ObsoleteLayoutParam,19,19,8370.484662,11510.0,8363.0622285,11321.0,0,0
ObsoleteLayoutParam,19,19,8570.372362500006,11522.0,8606.980165,11333.0,0,0
ObsoleteLayoutParam,19,19,8611.351432000001,11531.0,8697.282727000007,11417.0,0,0
ObsoleteLayoutParam,19,19,8857.668941000002,11618.0,9018.1138485,11424.0,0,0
ObsoleteLayoutParam,19,19,8887.810650000003,11634.0,9105.725076,11431.0,0,0
ObsoleteLayoutParam,19,19,8890.202104000002,11698.0,9137.245015000002,11618.0,0,0
ObsoleteLayoutParam,19,19,8968.2662675,11699.0,9205.773782000002,11652.0,0,0
ObsoleteLayoutParam,19,19,9091.353737500001,11742.0,9347.128036999999,11698.0,0,0
ObsoleteLayoutParam,19,19,9214.918221000002,11763.0,9550.696167999999,11809.0,0,0
ObsoleteLayoutParam,19,19,9414.632732500002,11822.0,9631.552377999997,11821.0,0,0
ObsoleteLayoutParam,19,19,9580.0645595,11864.0,9667.537110000003,11828.0,0,0
ObsoleteLayoutParam,19,19,8706.7508375,10968.0,8822.532288,10907.0,0,0
ObsoleteLayoutParam,19,19,8744.017763500002,11058.0,8859.133467499996,11072.0,0,0
ObsoleteLayoutParam,19,19,8751.426409500002,11102.0,8943.495428999997,11147.0,0,0
ObsoleteLayoutParam,19,19,8822.4109745,11173.0,8943.9800595,11204.0,0,0
ObsoleteLayoutParam,19,19,8825.396941000003,11244.0,8950.354459499998,13039.0,0,0
ObsoleteLayoutParam,19,19,8840.211109500002,11248.0,8979.522524999998,13083.0,0,0
ObsoleteLayoutParam,19,19,8866.934691499999,11576.0,9005.938319500001,13128.0,0,0
ObsoleteLayoutParam,19,19,8875.018164000001,11931.0,9025.3022845,13141.0,0,0
ObsoleteLayoutParam,19,19,8883.0678305,13124.0,9033.421226500002,13178.0,0,0
ObsoleteLayoutParam,19,19,8911.363153499999,13124.0,9036.9905665,13218.0,0,0
ObsoleteLayoutParam,19,19,8913.341014000001,13127.0,9048.937650000003,13229.0,0,0
ObsoleteLayoutParam,19,19,8959.306106500002,13128.0,9126.678449500005,13230.0,0,0
ObsoleteLayoutParam,19,19,9091.792458,13136.0,9138.752104000001,13232.0,0,0
ObsoleteLayoutParam,19,19,9124.183518500002,13189.0,9160.171822999997,13269.0,0,0
ObsoleteLayoutParam,19,19,9143.937071999995,13201.0,9191.812884500005,13276.0,0,0
ObsoleteLayoutParam,19,19,9174.544738500004,13228.0,9197.678774500002,13313.0,0,0
ObsoleteLayoutParam,19,19,9393.312963,13237.0,9214.249613499998,13322.0,0,0
ObsoleteLayoutParam,19,19,10630.809993500001,13242.0,9220.265890000002,13326.0,0,0
ObsoleteLayoutParam,19,19,10796.058710000005,13319.0,9232.459382499997,13443.0,0,0
ObsoleteLayoutParam,19,19,11158.877358,13336.0,9247.14639,13444.0,0,0
ObsoleteLayoutParam,19,19,11199.648706000004,13341.0,9346.584142000003,13465.0,0,0
ObsoleteLayoutParam,19,19,11250.153324999997,13363.0,11317.284559000007,13517.0,0,0
ObsoleteLayoutParam,19,19,11342.324872499998,13365.0,11523.4698415,13569.0,0,0
ObsoleteLayoutParam,19,19,11566.044559500006,13428.0,11592.244596500002,13624.0,0,0
ObsoleteLayoutParam,19,19,11769.472675000003,13550.0,11639.2397075,13742.0,0,0
ObsoleteLayoutParam,6,6,7203.540776500001,6035.0,7191.9734305,6125.0,16,4
ObsoleteLayoutParam,6,6,7261.7811135,6061.0,7250.659774,6129.0,16,4
ObsoleteLayoutParam,6,6,7378.504591000002,6102.0,7255.055142,6129.0,16,4
ObsoleteLayoutParam,6,6,7382.699625500001,6121.0,7314.0870325,6217.0,16,4
ObsoleteLayoutParam,6,6,7390.068382999995,6124.0,7389.909258500002,6224.0,16,4
ObsoleteLayoutParam,6,6,7425.985868999997,6130.0,7427.727500500001,6225.0,16,4
ObsoleteLayoutParam,6,6,7455.0127535,6171.0,7455.826134000004,6225.0,16,4
ObsoleteLayoutParam,6,6,7473.6674455,6185.0,7477.832629499998,6226.0,16,4
ObsoleteLayoutParam,6,6,7479.6602,6219.0,7481.219765000001,6231.0,16,4
ObsoleteLayoutParam,6,6,7480.065025,6223.0,7517.591786499999,6259.0,16,4
ObsoleteLayoutParam,6,6,7503.5313344999995,6226.0,7543.372958000001,6278.0,16,4
ObsoleteLayoutParam,6,6,7525.032732499999,6231.0,7670.278407500003,6322.0,16,4
ObsoleteLayoutParam,6,6,7539.501441,6278.0,7712.383281999997,6324.0,16,4
ObsoleteLayoutParam,6,6,7607.083584,6287.0,7737.4395775,6324.0,16,4
ObsoleteLayoutParam,6,6,7629.108830499999,6314.0,7749.041891500001,6325.0,16,4
ObsoleteLayoutParam,6,6,7653.818794499999,6320.0,7755.857871499997,6325.0,16,4
ObsoleteLayoutParam,6,6,7674.829099500002,6323.0,7782.990330999999,6326.0,16,4
ObsoleteLayoutParam,6,6,7693.527521499998,6325.0,7797.205770499999,6326.0,16,4
ObsoleteLayoutParam,6,6,7715.484597999997,6327.0,7806.569627499999,6374.0,16,4
ObsoleteLayoutParam,6,6,7722.997748999999,6408.0,7833.5749715,6432.0,16,4
ObsoleteLayoutParam,6,6,7737.716695500001,6420.0,7835.802906499997,6463.0,16,4
ObsoleteLayoutParam,6,6,7812.806589000002,6422.0,7847.851860499997,6473.0,16,4
ObsoleteLayoutParam,6,6,7818.27005,6528.0,7904.511528000002,6476.0,16,4
ObsoleteLayoutParam,6,6,7868.2139480000005,6607.0,8098.472591999998,6521.0,16,4
ObsoleteLayoutParam,6,6,8184.069558999998,6729.0,8150.462055500002,6526.0,16,4
ObsoleteLayoutParam,6,6,7218.2226605000005,5979.0,7178.377443,6022.0,8,4
ObsoleteLayoutParam,6,6,7263.9308434999975,6122.0,7217.318041499998,6027.0,8,4
ObsoleteLayoutParam,6,6,7344.929200500001,6131.0,7217.524980500001,6076.0,8,4
ObsoleteLayoutParam,6,6,7376.686174499999,6131.0,7219.189627500001,6079.0,8,4
ObsoleteLayoutParam,6,6,7396.641174000001,6214.0,7302.384453999999,6126.0,8,4
ObsoleteLayoutParam,6,6,7420.450824999999,6221.0,7334.216344999999,6127.0,8,4
ObsoleteLayoutParam,6,6,7511.121015000001,6222.0,7359.3833265,6130.0,8,4
ObsoleteLayoutParam,6,6,7529.897989,6229.0,7500.1084525,6223.0,8,4
ObsoleteLayoutParam,6,6,7537.921556999999,6275.0,7506.6301250000015,6224.0,8,4
ObsoleteLayoutParam,6,6,7566.789027499997,6321.0,7539.827081499999,6224.0,8,4
ObsoleteLayoutParam,6,6,7617.293906999998,6328.0,7579.527172500004,6229.0,8,4
ObsoleteLayoutParam,6,6,7634.098341,6329.0,7657.902734499999,6322.0,8,4
ObsoleteLayoutParam,6,6,7650.1297719999975,6381.0,7694.6606600000005,6322.0,8,4
ObsoleteLayoutParam,6,6,7720.419279499995,6398.0,7721.1784365,6323.0,8,4
ObsoleteLayoutParam,6,6,7773.923817999999,6412.0,7763.472885000002,6324.0,8,4
ObsoleteLayoutParam,6,6,7774.111173499997,6422.0,7764.589733499999,6332.0,8,4
ObsoleteLayoutParam,6,6,7780.919666000001,6426.0,7783.834990500001,6371.0,8,4
ObsoleteLayoutParam,6,6,7840.3539585,6426.0,7856.3414725,6375.0,8,4
ObsoleteLayoutParam,6,6,7863.394909000001,6430.0,8004.285427999997,6378.0,8,4
ObsoleteLayoutParam,6,6,7910.769230000004,6430.0,8024.985445499999,6411.0,8,4
ObsoleteLayoutParam,6,6,7912.2670045,6473.0,8091.787012499999,6422.0,8,4
ObsoleteLayoutParam,6,6,7999.504395000001,6483.0,8137.0593089999975,6425.0,8,4
ObsoleteLayoutParam,6,6,8134.9421695,6530.0,8169.437718000001,6428.0,8,4
ObsoleteLayoutParam,6,6,8146.377870499999,6628.0,8176.5371444999955,6522.0,8,4
ObsoleteLayoutParam,6,6,8273.574549,6628.0,8237.352276000003,6527.0,8,4
ObsoleteLayoutParam,6,6,7272.720516000002,5927.0,7256.2578855,6070.0,8,4
ObsoleteLayoutParam,6,6,7282.825508999998,6021.0,7262.960233000002,6073.0,8,4
ObsoleteLayoutParam,6,6,7313.515875,6073.0,7269.692996500001,6080.0,8,4
ObsoleteLayoutParam,6,6,7388.399271,6121.0,7317.473026499999,6124.0,8,4
ObsoleteLayoutParam,6,6,7454.5186115000015,6124.0,7489.7520054999995,6124.0,8,4
ObsoleteLayoutParam,6,6,7471.574192999999,6135.0,7524.760250999998,6127.0,8,4
ObsoleteLayoutParam,6,6,7477.917235499999,6136.0,7545.193671500001,6175.0,8,4
ObsoleteLayoutParam,6,6,7484.458282000001,6175.0,7593.933320499996,6204.0,8,4
ObsoleteLayoutParam,6,6,7528.864149000001,6177.0,7639.510859999999,6225.0,8,4
ObsoleteLayoutParam,6,6,7548.007421999998,6179.0,7698.145243999998,6226.0,8,4
